1.223020032048225403e-01 1.215820312500000000e-01
2.269264906644821167e-01 1.569824218750000000e-01
2.226011604070663452e-01 1.789550781250000000e-01
1.815533339977264404e-01 1.845703125000000000e-01
1.470830440521240234e-01 1.894531250000000000e-01
4.177090823650360107e-01 2.648925781250000000e-01
2.032584100961685181e-01 1.971435546875000000e-01
1.361658573150634766e-01 2.216796875000000000e-01
2.922127842903137207e-01 1.782226562500000000e-01
3.941821157932281494e-01 2.247314453125000000e-01
3.711433708667755127e-01 2.131347656250000000e-01
2.924064099788665771e-01 1.641845703125000000e-01
1.231087967753410339e-01 1.638183593750000000e-01
1.452408581972122192e-01 1.926269531250000000e-01
2.715547084808349609e-01 2.390136718750000000e-01
3.144857585430145264e-01 1.926269531250000000e-01
1.774636059999465942e-01 2.128906250000000000e-01
3.198725283145904541e-01 1.876220703125000000e-01
1.823293864727020264e-01 2.283935546875000000e-01
1.419076621532440186e-01 1.943359375000000000e-01
1.967734396457672119e-01 2.268066406250000000e-01
6.797017157077789307e-02 1.358642578125000000e-01
2.515071928501129150e-01 2.106933593750000000e-01
1.606835871934890747e-01 8.251953125000000000e-02
9.606267511844635010e-02 1.545410156250000000e-01
2.139067798852920532e-01 2.253417968750000000e-01
2.611514627933502197e-01 1.552734375000000000e-01
8.515595644712448120e-02 5.206298828125000000e-02
2.392430752515792847e-01 6.884765625000000000e-02
3.630369305610656738e-01 1.214599609375000000e-01
2.184825688600540161e-01 6.561279296875000000e-02
3.107076287269592285e-01 9.106445312500000000e-02
2.281781435012817383e-01 1.043090820312500000e-01
2.295479774475097656e-01 1.369628906250000000e-01
1.964981257915496826e-01 9.228515625000000000e-02
2.248090505599975586e-01 2.161865234375000000e-01
3.325585722923278809e-01 1.162719726562500000e-01
2.743808329105377197e-01 1.456298828125000000e-01
1.864639222621917725e-01 1.145019531250000000e-01
3.508351445198059082e-01 1.123657226562500000e-01
1.948736459016799927e-01 5.676269531250000000e-03
1.773078441619873047e-01 9.527587890625000000e-02
1.430188566446304321e-01 1.584472656250000000e-01
1.004757285118103027e-01 1.381835937500000000e-01
1.029140427708625793e-01 1.218872070312500000e-01
1.321046352386474609e-01 1.396484375000000000e-01
9.836632013320922852e-02 8.666992187500000000e-02
1.099419146776199341e-01 9.771728515625000000e-02
9.217169880867004395e-02 1.329345703125000000e-01
1.119363456964492798e-01 8.691406250000000000e-02
1.398679465055465698e-01 9.265136718750000000e-02
9.343168884515762329e-02 1.605224609375000000e-01
1.191182136535644531e-01 1.508789062500000000e-01
3.368144929409027100e-01 1.951904296875000000e-01
1.362896412611007690e-01 1.740722656250000000e-01
3.047451376914978027e-01 1.947021484375000000e-01
1.721940934658050537e-01 1.190795898437500000e-01
1.707274913787841797e-01 1.461181640625000000e-01
1.652442961931228638e-01 1.608886718750000000e-01
1.064104661345481873e-01 1.413574218750000000e-01
3.576492965221405029e-01 2.192382812500000000e-01
2.469894737005233765e-01 1.696777343750000000e-01
2.293334007263183594e-01 2.253417968750000000e-01
2.826281189918518066e-01 1.662597656250000000e-01
7.994125783443450928e-02 1.019897460937500000e-01
2.849077284336090088e-01 2.319335937500000000e-01
9.685336798429489136e-02 1.190185546875000000e-01
1.015638634562492371e-01 1.496582031250000000e-01
1.188568174839019775e-01 1.414794921875000000e-01
1.006975024938583374e-01 1.030273437500000000e-01
1.007636189460754395e-01 1.440429687500000000e-01
1.075918450951576233e-01 9.149169921875000000e-02
1.172522976994514465e-01 1.336669921875000000e-01
1.731611490249633789e-01 1.379394531250000000e-01
1.053475365042686462e-01 1.188964843750000000e-01
8.038295060396194458e-02 8.312988281250000000e-02
1.357223540544509888e-01 1.030273437500000000e-01
1.077983975410461426e-01 1.453857421875000000e-01
1.236511170864105225e-01 1.091918945312500000e-01
1.136117205023765564e-01 1.055297851562500000e-01
1.352045387029647827e-01 1.043090820312500000e-01
1.676827222108840942e-01 1.124877929687500000e-01
3.468699157238006592e-01 2.541503906250000000e-01
2.908260822296142578e-01 1.616210937500000000e-01
1.213054656982421875e-01 8.483886718750000000e-02
1.213054656982421875e-01 1.162719726562500000e-01
2.911505103111267090e-01 1.569824218750000000e-01
4.492811858654022217e-01 3.925781250000000000e-01
1.797275245189666748e-01 2.343750000000000000e-01
1.494899392127990723e-01 1.875000000000000000e-01
1.100645735859870911e-01 1.059570312500000000e-01
1.381831318140029907e-01 2.309570312500000000e-01
1.127942427992820740e-01 9.057617187500000000e-02
1.950190663337707520e-01 1.362304687500000000e-01
1.401384770870208740e-01 9.600830078125000000e-02
1.839473545551300049e-01 1.005249023437500000e-01
1.889988780021667480e-01 5.343627929687500000e-02
1.695303171873092651e-01 9.967041015625000000e-02
1.191324964165687561e-01 1.048583984375000000e-01
1.215778887271881104e-01 1.094360351562500000e-01
1.484351158142089844e-01 1.079101562500000000e-01
1.064886823296546936e-01 6.298828125000000000e-02
1.044382676482200623e-01 7.012939453125000000e-02
9.524288028478622437e-02 8.221435546875000000e-02
1.127979010343551636e-01 8.453369140625000000e-02
1.102377921342849731e-01 5.581665039062500000e-02
9.486670047044754028e-02 9.948730468750000000e-02
1.772826611995697021e-01 1.259765625000000000e-01
4.267732799053192139e-01 2.496337890625000000e-01
5.601480007171630859e-01 3.046875000000000000e-01
9.380465745925903320e-02 1.148071289062500000e-01
6.505512446165084839e-02 8.441162109375000000e-02
3.559198975563049316e-01 2.719726562500000000e-01
5.327153205871582031e-01 2.454833984375000000e-01
1.261300742626190186e-01 1.144409179687500000e-01
2.407884597778320312e-01 1.876220703125000000e-01
1.082489192485809326e-01 1.789550781250000000e-01
5.355241298675537109e-01 3.117675781250000000e-01
5.706293582916259766e-01 4.042968750000000000e-01
6.295167207717895508e-01 2.763671875000000000e-01
3.229279518127441406e-01 1.433105468750000000e-01
4.925554096698760986e-01 3.081054687500000000e-01
2.182238847017288208e-01 2.758789062500000000e-01
4.373297691345214844e-01 3.764648437500000000e-01
3.928282856941223145e-01 3.991699218750000000e-01
2.119638621807098389e-01 2.590332031250000000e-01
2.367229312658309937e-01 1.947021484375000000e-01
4.475712180137634277e-01 2.343750000000000000e-01
1.443746089935302734e-01 2.258300781250000000e-01
1.885999143123626709e-01 2.343750000000000000e-01
5.052726864814758301e-01 3.237304687500000000e-01
4.227807521820068359e-01 3.564453125000000000e-01
1.153405234217643738e-01 1.278076171875000000e-01
