1.588596940040588379e+00;1.337890625000000000e+00
2.024140357971191406e+00;1.904296875000000000e+00
1.923601388931274414e+00;1.666015625000000000e+00
2.264038801193237305e+00;1.894531250000000000e+00
1.807977914810180664e+00;1.723632812500000000e+00
1.863451719284057617e+00;1.686523437500000000e+00
1.762326002120971680e+00;1.891601562500000000e+00
1.814734220504760742e+00;2.101562500000000000e+00
7.680033445358276367e-01;8.120117187500000000e-01
2.939682602882385254e-01;1.455078125000000000e-01
2.824685573577880859e-01;2.189941406250000000e-01
2.740646898746490479e-01;1.562500000000000000e-01
2.874040007591247559e-01;4.353027343750000000e-01
3.956365287303924561e-01;3.464355468750000000e-01
2.882293760776519775e-01;2.336425781250000000e-01
4.063338041305541992e-01;5.761718750000000000e-01
1.694612205028533936e-01;6.835937500000000000e-01
3.833445310592651367e-01;1.486816406250000000e-01
4.390369653701782227e-01;6.855468750000000000e-01
4.602367281913757324e-01;1.661376953125000000e-01
3.999848067760467529e-01;7.900390625000000000e-01
9.691823273897171021e-02;4.353027343750000000e-01
2.974496185779571533e-01;4.069824218750000000e-01
9.389217197895050049e-02;3.269042968750000000e-01
5.527541041374206543e-01;3.115234375000000000e-01
3.796147704124450684e-01;4.472656250000000000e-01
2.888484895229339600e-01;3.835449218750000000e-01
4.907514154911041260e-01;2.039794921875000000e-01
5.666909217834472656e-01;3.149414062500000000e-01
1.054947152733802795e-01;3.339843750000000000e-01
4.359461963176727295e-01;5.454101562500000000e-01
5.007767677307128906e-01;2.215576171875000000e-01
4.654442369937896729e-01;3.686523437500000000e-01
9.636100381612777710e-02;2.468261718750000000e-01
9.566130489110946655e-02;5.786132812500000000e-01
2.677367627620697021e-01;2.205810546875000000e-01
3.856373727321624756e-01;1.356201171875000000e-01
3.847686052322387695e-01;4.252929687500000000e-01
3.338551819324493408e-01;2.707519531250000000e-01
2.280325293540954590e-01;2.539062500000000000e-01
3.901665508747100830e-01;2.543945312500000000e-01
3.357433080673217773e-01;2.070312500000000000e-01
3.446921110153198242e-01;2.056884765625000000e-01
3.290824592113494873e-01;2.749023437500000000e-01
3.848826885223388672e-01;4.575195312500000000e-01
3.841955363750457764e-01;3.901367187500000000e-01
5.686726570129394531e-01;3.532714843750000000e-01
1.140385046601295471e-01;3.166503906250000000e-01
8.597261458635330200e-02;2.277832031250000000e-01
3.256355226039886475e-01;3.771972656250000000e-01
4.152090549468994141e-01;5.468750000000000000e-01
2.108580321073532104e-01;3.876953125000000000e-01
1.676644831895828247e-01;3.771972656250000000e-01
1.191864311695098877e-01;3.127441406250000000e-01
2.548781335353851318e-01;2.429199218750000000e-01
4.499735236167907715e-01;3.449707031250000000e-01
3.045959472656250000e-01;4.575195312500000000e-01
2.766093015670776367e-01;2.098388671875000000e-01
1.965302526950836182e-01;2.073974609375000000e-01
1.263554394245147705e-01;4.619140625000000000e-01
1.505006849765777588e-01;2.277832031250000000e-01
1.024025306105613708e-01;3.242187500000000000e-01
6.009058281779289246e-02;2.073974609375000000e-01
1.685346215963363647e-01;1.750488281250000000e-01
1.516791284084320068e-01;1.756591796875000000e-01
1.209695562720298767e-01;2.045898437500000000e-01
1.980382055044174194e-01;5.297851562500000000e-01
1.537255495786666870e-01;9.271240234375000000e-02
2.402183711528778076e-01;2.568359375000000000e-01
1.736881434917449951e-01;1.562500000000000000e-01
2.579969167709350586e-01;1.959228515625000000e-01
9.581992775201797485e-02;2.302246093750000000e-01
3.594162762165069580e-01;2.553710937500000000e-01
1.670250892639160156e-01;2.839355468750000000e-01
3.055447936058044434e-01;2.459716796875000000e-01
4.219484031200408936e-01;3.764648437500000000e-01
2.781010866165161133e-01;5.849609375000000000e-01
3.674315512180328369e-01;2.543945312500000000e-01
3.784189224243164062e-01;4.177246093750000000e-01
1.959306150674819946e-01;2.155761718750000000e-01
1.925298720598220825e-01;2.139892578125000000e-01
1.719577908515930176e-01;7.788085937500000000e-02
2.317754477262496948e-01;3.686523437500000000e-01
2.301525026559829712e-01;3.166503906250000000e-01
1.342116743326187134e-01;3.449707031250000000e-01
2.519195973873138428e-01;2.375488281250000000e-01
2.229803800582885742e-01;4.875488281250000000e-01
1.059696897864341736e-01;1.818847656250000000e-01
1.327953487634658813e-01;2.491455078125000000e-01
1.870732754468917847e-01;3.190917968750000000e-01
1.368850767612457275e-01;1.325683593750000000e-01
1.659899652004241943e-01;3.420410156250000000e-01
2.199983745813369751e-01;1.394042968750000000e-01
3.112344145774841309e-01;2.034912109375000000e-01
1.991180330514907837e-01;1.895751953125000000e-01
2.375539392232894897e-01;2.246093750000000000e-01
4.586971998214721680e-01;3.840332031250000000e-01
2.584640085697174072e-01;2.196044921875000000e-01
4.523160457611083984e-01;2.365722656250000000e-01
4.681425988674163818e-01;2.399902343750000000e-01
1.344797760248184204e-01;3.735351562500000000e-02
4.547612965106964111e-01;2.211914062500000000e-01
1.412723809480667114e-01;4.235839843750000000e-01
6.881650537252426147e-02;9.820556640625000000e-02
1.136633306741714478e-01;2.839355468750000000e-01
1.519501656293869019e-01;1.951904296875000000e-01
5.362915992736816406e-01;1.588134765625000000e-01
5.552260279655456543e-01;1.101074218750000000e-01
3.538246452808380127e-01;1.528320312500000000e-01
5.903021097183227539e-01;6.469726562500000000e-02
1.551795452833175659e-01;1.137084960937500000e-01
4.153238534927368164e-01;2.249755859375000000e-01
3.591426908969879150e-01;1.226806640625000000e-01
9.990572184324264526e-02;5.474853515625000000e-02
1.965731978416442871e-01;9.747314453125000000e-02
1.518483608961105347e-01;5.749511718750000000e-02
2.541384994983673096e-01;1.330566406250000000e-01
9.624791145324707031e-02;1.204223632812500000e-01
9.400785714387893677e-02;1.376953125000000000e-01
3.169727027416229248e-01;2.512207031250000000e-01
1.756110936403274536e-01;1.640625000000000000e-01
2.176306992769241333e-01;2.478027343750000000e-01
3.477245271205902100e-01;2.734375000000000000e-01
2.960189878940582275e-01;2.449951171875000000e-01
2.357257902622222900e-01;1.655273437500000000e-01
1.756874769926071167e-01;1.726074218750000000e-01
3.839081227779388428e-01;2.690429687500000000e-01
2.291799336671829224e-02;1.907958984375000000e-01
1.991518259048461914e+00;6.596679687500000000e-01
4.691196978092193604e-01;2.487792968750000000e-01
1.015404343605041504e+00;1.146484375000000000e+00
9.714708328247070312e-01;8.608398437500000000e-01
1.220975399017333984e+00;1.179687500000000000e+00
1.392226338386535645e+00;1.354492187500000000e+00
9.932810664176940918e-01;5.346679687500000000e-01
1.261230468750000000e+00;1.768554687500000000e+00
