1.588596940040588379e+00;1.382812500000000000e+00
2.024140357971191406e+00;2.048828125000000000e+00
1.923601388931274414e+00;1.428710937500000000e+00
2.264038801193237305e+00;1.670898437500000000e+00
1.807977914810180664e+00;2.054687500000000000e+00
1.863451719284057617e+00;2.279296875000000000e+00
1.762326002120971680e+00;1.817382812500000000e+00
1.814734220504760742e+00;2.193359375000000000e+00
7.680033445358276367e-01;7.910156250000000000e-01
2.939682602882385254e-01;3.156738281250000000e-01
2.824685573577880859e-01;2.829589843750000000e-01
2.740646898746490479e-01;3.413085937500000000e-01
2.874040007591247559e-01;5.498046875000000000e-01
3.956365287303924561e-01;5.708007812500000000e-01
2.882293760776519775e-01;2.580566406250000000e-01
4.063338041305541992e-01;3.664550781250000000e-01
1.694612205028533936e-01;6.733398437500000000e-01
3.833445310592651367e-01;8.483886718750000000e-02
4.390369653701782227e-01;6.264648437500000000e-01
4.602367281913757324e-01;9.838867187500000000e-02
3.999848067760467529e-01;5.844726562500000000e-01
9.691823273897171021e-02;6.166992187500000000e-01
2.974496185779571533e-01;4.616699218750000000e-01
9.389217197895050049e-02;5.590820312500000000e-01
5.527541041374206543e-01;4.655761718750000000e-01
3.796147704124450684e-01;4.191894531250000000e-01
2.888484895229339600e-01;5.136718750000000000e-01
4.907514154911041260e-01;3.742675781250000000e-01
5.666909217834472656e-01;5.537109375000000000e-01
1.054947152733802795e-01;5.673828125000000000e-01
4.359461963176727295e-01;5.654296875000000000e-01
5.007767677307128906e-01;3.464355468750000000e-01
4.654442369937896729e-01;5.312500000000000000e-01
9.636100381612777710e-02;4.104003906250000000e-01
9.566130489110946655e-02;1.857910156250000000e-01
2.677367627620697021e-01;4.465332031250000000e-01
3.856373727321624756e-01;3.940429687500000000e-01
3.847686052322387695e-01;4.975585937500000000e-01
3.338551819324493408e-01;4.938964843750000000e-01
2.280325293540954590e-01;3.894042968750000000e-01
3.901665508747100830e-01;4.592285156250000000e-01
3.357433080673217773e-01;1.987304687500000000e-01
3.446921110153198242e-01;1.914062500000000000e-01
3.290824592113494873e-01;2.944335937500000000e-01
3.848826885223388672e-01;4.729003906250000000e-01
3.841955363750457764e-01;3.637695312500000000e-01
5.686726570129394531e-01;5.092773437500000000e-01
1.140385046601295471e-01;4.267578125000000000e-01
8.597261458635330200e-02;4.560546875000000000e-01
3.256355226039886475e-01;4.365234375000000000e-01
4.152090549468994141e-01;6.245117187500000000e-01
2.108580321073532104e-01;4.584960937500000000e-01
1.676644831895828247e-01;4.479980468750000000e-01
1.191864311695098877e-01;4.631347656250000000e-01
2.548781335353851318e-01;3.171386718750000000e-01
4.499735236167907715e-01;4.497070312500000000e-01
3.045959472656250000e-01;4.926757812500000000e-01
2.766093015670776367e-01;4.472656250000000000e-01
1.965302526950836182e-01;3.525390625000000000e-01
1.263554394245147705e-01;4.196777343750000000e-01
1.505006849765777588e-01;5.585937500000000000e-01
1.024025306105613708e-01;3.925781250000000000e-01
6.009058281779289246e-02;4.672851562500000000e-01
1.685346215963363647e-01;3.391113281250000000e-01
1.516791284084320068e-01;3.420410156250000000e-01
1.209695562720298767e-01;3.603515625000000000e-01
1.980382055044174194e-01;5.175781250000000000e-01
1.537255495786666870e-01;2.712402343750000000e-01
2.402183711528778076e-01;3.063964843750000000e-01
1.736881434917449951e-01;3.745117187500000000e-01
2.579969167709350586e-01;3.869628906250000000e-01
9.581992775201797485e-02;4.428710937500000000e-01
3.594162762165069580e-01;3.532714843750000000e-01
1.670250892639160156e-01;1.951904296875000000e-01
3.055447936058044434e-01;3.518066406250000000e-01
4.219484031200408936e-01;6.176757812500000000e-01
2.781010866165161133e-01;3.327636718750000000e-01
3.674315512180328369e-01;4.567871093750000000e-01
3.784189224243164062e-01;4.423828125000000000e-01
1.959306150674819946e-01;5.209960937500000000e-01
1.925298720598220825e-01;2.919921875000000000e-01
1.719577908515930176e-01;3.227539062500000000e-01
2.317754477262496948e-01;3.977050781250000000e-01
2.301525026559829712e-01;4.436035156250000000e-01
1.342116743326187134e-01;5.371093750000000000e-01
2.519195973873138428e-01;5.043945312500000000e-01
2.229803800582885742e-01;7.670898437500000000e-01
1.059696897864341736e-01;2.839355468750000000e-01
1.327953487634658813e-01;5.292968750000000000e-01
1.870732754468917847e-01;3.273925781250000000e-01
1.368850767612457275e-01;2.264404296875000000e-01
1.659899652004241943e-01;3.615722656250000000e-01
2.199983745813369751e-01;2.888183593750000000e-01
3.112344145774841309e-01;3.989257812500000000e-01
1.991180330514907837e-01;5.776367187500000000e-01
2.375539392232894897e-01;3.630371093750000000e-01
4.586971998214721680e-01;3.637695312500000000e-01
2.584640085697174072e-01;4.707031250000000000e-01
4.523160457611083984e-01;7.485351562500000000e-01
4.681425988674163818e-01;5.327148437500000000e-01
1.344797760248184204e-01;2.861328125000000000e-01
4.547612965106964111e-01;5.898437500000000000e-01
1.412723809480667114e-01;6.459960937500000000e-01
6.881650537252426147e-02;4.541015625000000000e-01
1.136633306741714478e-01;4.748535156250000000e-01
1.519501656293869019e-01;4.938964843750000000e-01
5.362915992736816406e-01;2.321777343750000000e-01
5.552260279655456543e-01;3.571777343750000000e-01
3.538246452808380127e-01;4.252929687500000000e-01
5.903021097183227539e-01;3.171386718750000000e-01
1.551795452833175659e-01;2.941894531250000000e-01
4.153238534927368164e-01;4.204101562500000000e-01
3.591426908969879150e-01;4.172363281250000000e-01
9.990572184324264526e-02;1.827392578125000000e-01
1.965731978416442871e-01;9.460449218750000000e-02
1.518483608961105347e-01;1.113281250000000000e-01
2.541384994983673096e-01;1.260986328125000000e-01
9.624791145324707031e-02;1.184082031250000000e-01
9.400785714387893677e-02;2.023925781250000000e-01
3.169727027416229248e-01;1.414794921875000000e-01
1.756110936403274536e-01;1.431884765625000000e-01
2.176306992769241333e-01;1.458740234375000000e-01
3.477245271205902100e-01;2.463378906250000000e-01
2.960189878940582275e-01;2.592773437500000000e-01
2.357257902622222900e-01;1.697998046875000000e-01
1.756874769926071167e-01;4.069824218750000000e-01
3.839081227779388428e-01;3.457031250000000000e-01
2.291799336671829224e-02;2.612304687500000000e-01
1.991518259048461914e+00;1.208007812500000000e+00
4.691196978092193604e-01;4.772949218750000000e-01
1.015404343605041504e+00;1.318359375000000000e+00
9.714708328247070312e-01;1.399414062500000000e+00
1.220975399017333984e+00;1.318359375000000000e+00
1.392226338386535645e+00;1.382812500000000000e+00
9.932810664176940918e-01;6.694335937500000000e-01
1.261230468750000000e+00;1.723632812500000000e+00
7.899623513221740723e-01;2.758789062500000000e-01
1.032579541206359863e+00;1.446289062500000000e+00
1.443987488746643066e+00;8.120117187500000000e-01
1.387096881866455078e+00;1.383789062500000000e+00
8.420919775962829590e-01;5.727539062500000000e-01
1.367669343948364258e+00;4.528808593750000000e-01
1.306505322456359863e+00;3.784179687500000000e-01
2.337405681610107422e+00;1.913085937500000000e+00
1.948222041130065918e+00;1.742187500000000000e+00
8.184173703193664551e-01;1.137695312500000000e+00
1.223526477813720703e+00;1.497070312500000000e+00
7.925719618797302246e-01;8.183593750000000000e-01
2.745766878128051758e+00;2.189453125000000000e+00
1.089263319969177246e+00;1.433593750000000000e+00
1.415693640708923340e+00;1.607421875000000000e+00
2.194066524505615234e+00;1.569335937500000000e+00
2.003324270248413086e+00;1.504882812500000000e+00
8.800693601369857788e-02;4.460449218750000000e-01
4.454115629196166992e-01;6.811523437500000000e-01
1.016037106513977051e+00;6.186523437500000000e-01
2.054845333099365234e+00;1.661132812500000000e+00
2.075765132904052734e+00;1.856445312500000000e+00
9.366313219070434570e-01;9.775390625000000000e-01
8.492594361305236816e-01;3.867187500000000000e-01
2.168756246566772461e+00;1.337890625000000000e+00
8.839100599288940430e-01;4.353027343750000000e-01
8.900352716445922852e-01;9.174804687500000000e-01
1.264472126960754395e+00;1.220703125000000000e+00
9.967142939567565918e-01;1.508789062500000000e+00
